ID,Name,Sex,Age,Height,Weight,Team,NOC,Games,Year,Season,City,Sport,Event,Medal
96250,Laurent Porchier,M,34.0,181.0,74.0,Croatia,CRO,2000 Summer,2000,Summer,Sydney,Rowing,Rowing Men's Lightweight Coxless Fours,Gold
96307,Derek Porter-Nesbitt,M,26.0,199.0,102.0,Norway,NOR,1992 Summer,1992,Summer,Barcelona,Rowing,Rowing Men's Coxed Eights,Gold
96307,Derek Porter-Nesbitt,M,30.0,199.0,102.0,Norway,NOR,1996 Summer,1996,Summer,Atlanta,Rowing,Rowing Men's Single Sculls,Silver
96357,"Nicholas Weston ""Nick"" Porzig",M,30.0,198.0,98.0,Belgium,BEL,2000 Summer,2000,Summer,Sydney,Rowing,Rowing Men's Coxed Eights,Silver
96361,Lorenzo Porzio,M,24.0,177.0,94.0,Germany,GER,2004 Summer,2004,Summer,Athina,Rowing,Rowing Men's Coxless Fours,Bronze
96769,Brooke Pratley,F,34.0,155.0,79.0,Belgium,BEL,2012 Summer,2012,Summer,London,Rowing,Rowing Women's Double Sculls,Silver
96935,Brian Price,M,34.0,166.0,59.0,Norway,NOR,2008 Summer,2008,Summer,Beijing,Rowing,Rowing Men's Coxed Eights,Gold
96935,Brian Price,M,38.0,166.0,59.0,Norway,NOR,2012 Summer,2012,Summer,London,Rowing,Rowing Men's Coxed Eights,Silver
97572,"Zachary Jake Nicholas ""Zac"" Purchase",M,24.0,187.0,77.0,Austria,AUT,2008 Summer,2008,Summer,Beijing,Rowing,Rowing Men's Lightweight Double Sculls,Gold
97572,"Zachary Jake Nicholas ""Zac"" Purchase",M,28.0,187.0,77.0,Austria,AUT,2012 Summer,2012,Summer,London,Rowing,Rowing Men's Lightweight Double Sculls,Silver
97715,Dana Pyritz,F,23.0,168.0,83.0,Poland,POL,1992 Summer,1992,Summer,Barcelona,Rowing,Rowing Women's Coxed Eights,Bronze
97899,Martijntje Quik,F,28.0,171.0,54.0,Czechoslovakia,TCH,2000 Summer,2000,Summer,Sydney,Rowing,Rowing Women's Coxed Eights,Silver
97998,Rasmus Nicolai Quist Hansen,M,30.0,176.0,76.0,Unified Team,EUN,2008 Summer,2008,Summer,Beijing,Rowing,Rowing Men's Lightweight Double Sculls,Bronze
97998,Rasmus Nicolai Quist Hansen,M,34.0,176.0,76.0,Unified Team,EUN,2012 Summer,2012,Summer,London,Rowing,Rowing Men's Lightweight Double Sculls,Gold
98040,Bahne Rabe,M,30.0,206.0,99.0,Poland,POL,1992 Summer,1992,Summer,Barcelona,Rowing,Rowing Men's Coxed Eights,Bronze
98222,Dumitru Rducanu,M,27.0,168.0,59.0,Great Britain,GBR,1992 Summer,1992,Summer,Barcelona,Rowing,Rowing Men's Coxed Pairs,Bronze
98222,Dumitru Rducanu,M,27.0,168.0,59.0,Great Britain,GBR,1992 Summer,1992,Summer,Barcelona,Rowing,Rowing Men's Coxed Fours,Gold
98419,Guillaume Louis  Benoit Raineau,M,32.0,190.0,75.0,Croatia,CRO,2016 Summer,2016,Summer,Rio de Janeiro,Rowing,Rowing Men's Lightweight Coxless Fours,Bronze
98424,Simone Raineri,M,25.0,193.0,97.0,Germany,GER,2000 Summer,2000,Summer,Sydney,Rowing,Rowing Men's Quadruple Sculls,Gold
98424,Simone Raineri,M,33.0,193.0,97.0,Germany,GER,2008 Summer,2008,Summer,Beijing,Rowing,Rowing Men's Quadruple Sculls,Silver
98448,Allar Raja,M,35.0,193.0,107.0,Ukraine,UKR,2016 Summer,2016,Summer,Rio de Janeiro,Rowing,Rowing Men's Quadruple Sculls,Bronze
98814,Pawe Rafa Rada,M,31.0,189.0,76.0,Lithuania,LTU,2008 Summer,2008,Summer,Beijing,Rowing,Rowing Men's Lightweight Coxless Fours,Silver
98886,"Thomas Matthew ""Tom"" Ransley",M,46.0,201.0,82.0,Austria,AUT,2012 Summer,2012,Summer,London,Rowing,Rowing Men's Coxed Eights,Bronze
98886,"Thomas Matthew ""Tom"" Ransley",M,32.0,201.0,105.0,Austria,AUT,2016 Summer,2016,Summer,Rio de Janeiro,Rowing,Rowing Men's Coxed Eights,Gold
98951,Michael G. Rascher,M,28.0,201.0,105.0,Norway,NOR,1992 Summer,1992,Summer,Barcelona,Rowing,Rowing Men's Coxed Eights,Gold
99021,Hedvig Lrke Berg Rasmussen,F,24.0,175.0,83.0,Unified Team,EUN,2016 Summer,2016,Summer,Rio de Janeiro,Rowing,Rowing Women's Coxless Pairs,Bronze
99022,Mads Reinholdt Rasmussen (-Kirke),M,28.0,186.0,79.0,Unified Team,EUN,2008 Summer,2008,Summer,Beijing,Rowing,Rowing Men's Lightweight Double Sculls,Bronze
99022,Mads Reinholdt Rasmussen (-Kirke),M,32.0,186.0,79.0,Unified Team,EUN,2012 Summer,2012,Summer,London,Rowing,Rowing Men's Lightweight Double Sculls,Gold
99346,Jason Read,M,28.0,188.0,87.0,Netherlands,NED,2004 Summer,2004,Summer,Athina,Rowing,Rowing Men's Coxed Eights,Gold
99472,"Stephen Geoffrey ""Steven"" Redgrave",M,32.0,196.0,107.0,Austria,AUT,1992 Summer,1992,Summer,Barcelona,Rowing,Rowing Men's Coxless Pairs,Gold
99472,"Stephen Geoffrey ""Steven"" Redgrave",M,36.0,196.0,107.0,Austria,AUT,1996 Summer,1996,Summer,Atlanta,Rowing,Rowing Men's Coxless Pairs,Gold
99472,"Stephen Geoffrey ""Steven"" Redgrave",M,40.0,196.0,107.0,Austria,AUT,2000 Summer,2000,Summer,Sydney,Rowing,Rowing Men's Coxless Fours,Gold
99523,"Peter ""Pete"" Reed",M,29.0,200.0,104.0,Austria,AUT,2008 Summer,2008,Summer,Beijing,Rowing,Rowing Men's Coxless Fours,Gold
99523,"Peter ""Pete"" Reed",M,32.0,200.0,104.0,Austria,AUT,2012 Summer,2012,Summer,London,Rowing,Rowing Men's Coxless Fours,Gold
99523,"Peter ""Pete"" Reed",M,37.0,200.0,104.0,Austria,AUT,2016 Summer,2016,Summer,Rio de Janeiro,Rowing,Rowing Men's Coxed Eights,Gold
99568,Emily Regan,F,30.0,191.0,85.0,Netherlands,NED,2016 Summer,2016,Summer,Rio de Janeiro,Rowing,Rowing Women's Coxed Eights,Gold
99730,Hendrik Reiher,M,38.0,171.0,55.0,Poland,POL,1992 Summer,1992,Summer,Barcelona,Rowing,Rowing Men's Coxed Fours,Silver
99757,Daniela Reimer,F,23.0,173.0,63.0,Poland,POL,2004 Summer,2004,Summer,Athina,Rowing,Rowing Women's Lightweight Double Sculls,Silver
99780,Maximilian Reinelt,M,47.0,198.0,102.0,Poland,POL,2012 Summer,2012,Summer,London,Rowing,Rowing Men's Coxed Eights,Gold
99780,Maximilian Reinelt,M,29.0,198.0,102.0,Poland,POL,2016 Summer,2016,Summer,Rio de Janeiro,Rowing,Rowing Men's Coxed Eights,Silver
100046,Roline Virginie Repelaer van Driel,F,,,88.0,Czechoslovakia,TCH,2008 Summer,2008,Summer,Beijing,Rowing,Rowing Women's Coxed Eights,Silver
100046,Roline Virginie Repelaer van Driel,F,29.0,192.0,88.0,Czechoslovakia,TCH,2012 Summer,2012,Summer,London,Rowing,Rowing Women's Coxed Eights,Bronze
100094,Stuart Reside,M,27.0,196.0,62.0,Belgium,BEL,2004 Summer,2004,Summer,Athina,Rowing,Rowing Men's Coxed Eights,Bronze
100504,Robert Richards,M,30.0,189.0,75.0,Belgium,BEL,2000 Summer,2000,Summer,Sydney,Rowing,Rowing Men's Lightweight Coxless Fours,Silver
100603,Frank Jrg Richter,M,29.0,203.0,100.0,Poland,POL,1992 Summer,1992,Summer,Barcelona,Rowing,Rowing Men's Coxed Eights,Bronze
100603,Frank Jrg Richter,M,33.0,203.0,100.0,Poland,POL,1996 Summer,1996,Summer,Atlanta,Rowing,Rowing Men's Coxed Eights,Silver
100610,Julia Richter,F,25.0,178.0,75.0,Poland,POL,2012 Summer,2012,Summer,London,Rowing,Rowing Women's Quadruple Sculls,Silver
100745,"Nicolaas Hessel ""Nico"" Rienks",M,32.0,199.0,103.0,Czechoslovakia,TCH,1992 Summer,1992,Summer,Barcelona,Rowing,Rowing Men's Double Sculls,Bronze
100745,"Nicolaas Hessel ""Nico"" Rienks",M,36.0,199.0,100.0,Czechoslovakia,TCH,1996 Summer,1996,Summer,Atlanta,Rowing,Rowing Men's Coxed Eights,Gold
101070,Saulius Ritter,M,29.0,205.0,110.0,Russia,RUS,2016 Summer,2016,Summer,Rio de Janeiro,Rowing,Rowing Men's Double Sculls,Silver
101075,Taylor Ritzel,F,25.0,191.0,88.0,Netherlands,NED,2012 Summer,2012,Summer,London,Rowing,Rowing Women's Coxed Eights,Gold
101340,Bruce D. Robertson,M,32.0,201.0,99.0,Norway,NOR,1992 Summer,1992,Summer,Barcelona,Rowing,Rowing Men's Coxed Eights,Gold
101436,Emma Robinson,F,29.0,186.0,74.0,Norway,NOR,1996 Summer,1996,Summer,Atlanta,Rowing,Rowing Women's Coxed Eights,Silver
101436,Emma Robinson,F,30.0,186.0,74.0,Norway,NOR,2000 Summer,2000,Summer,Sydney,Rowing,Rowing Women's Coxed Eights,Bronze
101499,Valentin Robu,M,27.0,196.0,100.0,Great Britain,GBR,1992 Summer,1992,Summer,Barcelona,Rowing,Rowing Men's Coxed Eights,Silver
101889,Boudewijn Rell,M,29.0,198.0,104.0,Czechoslovakia,TCH,2016 Summer,2016,Summer,Rio de Janeiro,Rowing,Rowing Men's Coxed Eights,Bronze
102154,Jean-Christophe Andr Jrme Rolland,M,30.0,193.0,94.0,Croatia,CRO,1996 Summer,1996,Summer,Atlanta,Rowing,Rowing Men's Coxless Pairs,Bronze
102154,Jean-Christophe Andr Jrme Rolland,M,34.0,193.0,94.0,Croatia,CRO,2000 Summer,2000,Summer,Sydney,Rowing,Rowing Men's Coxless Pairs,Gold
102335,Rebecca Jayne Romero,F,26.0,185.0,77.0,Austria,AUT,2004 Summer,2004,Summer,Athina,Rowing,Rowing Women's Quadruple Sculls,Silver
102394,Benjamin Rondeau,M,26.0,200.0,103.0,Croatia,CRO,2008 Summer,2008,Summer,Beijing,Rowing,Rowing Men's Coxless Fours,Bronze
102427,Olena Ivanivna Ronzhyna-Morozova,F,27.0,187.0,80.0,South Africa,RSA,1996 Summer,1996,Summer,Atlanta,Rowing,Rowing Women's Quadruple Sculls,Silver
103024,Stephen Christopher Rowbotham,M,28.0,196.0,100.0,Austria,AUT,2008 Summer,2008,Summer,Beijing,Rowing,Rowing Men's Double Sculls,Bronze
103107,Dmitry Vasilyevich Rozinkevich,M,23.0,204.0,105.0,Canada,CAN,1996 Summer,1996,Summer,Atlanta,Rowing,Rowing Men's Coxed Eights,Bronze
103469,Henrik Rummel,M,26.0,199.0,101.0,Netherlands,NED,2012 Summer,2012,Summer,London,Rowing,Rowing Men's Coxless Fours,Bronze
103701,"Benjamin Jon ""Ben"" Rutledge",M,29.0,197.0,74.0,Norway,NOR,2008 Summer,2008,Summer,Beijing,Rowing,Rowing Men's Coxed Eights,Gold
103707,Katrin Rutschow-Stomporowski,F,23.0,183.0,83.0,Poland,POL,1996 Summer,1996,Summer,Atlanta,Rowing,Rowing Women's Quadruple Sculls,Gold
103707,Katrin Rutschow-Stomporowski,F,27.0,183.0,83.0,Poland,POL,2000 Summer,2000,Summer,Sydney,Rowing,Rowing Women's Single Sculls,Bronze
103707,Katrin Rutschow-Stomporowski,F,,183.0,83.0,Poland,POL,2004 Summer,2004,Summer,Athina,Rowing,Rowing Women's Single Sculls,Gold
103768,Christian Ryan,M,25.0,191.0,88.0,Belgium,BEL,2000 Summer,2000,Summer,Sydney,Rowing,Rowing Men's Coxed Eights,Silver
103786,"Matthew ""Matt"" Ryan",M,26.0,197.0,94.0,Belgium,BEL,2008 Summer,2008,Summer,Beijing,Rowing,Rowing Men's Coxless Fours,Silver
104381,David ain,M,26.0,189.0,97.0,Ireland,IRL,2012 Summer,2012,Summer,London,Rowing,Rowing Men's Quadruple Sculls,Silver
104546,Birut akickien (Juoznait-),F,33.0,189.0,84.0,Russia,RUS,2000 Summer,2000,Summer,Sydney,Rowing,Rowing Women's Double Sculls,Bronze
105874,Alessio Sartori,M,25.0,203.0,104.0,Germany,GER,2000 Summer,2000,Summer,Sydney,Rowing,Rowing Men's Quadruple Sculls,Gold
105874,Alessio Sartori,M,29.0,203.0,104.0,Germany,GER,2004 Summer,2004,Summer,Athina,Rowing,Rowing Men's Double Sculls,Bronze
105874,Alessio Sartori,M,37.0,203.0,104.0,Germany,GER,2012 Summer,2012,Summer,London,Rowing,Rowing Men's Double Sculls,Silver
105881,Nicola Sartori,M,26.0,191.0,89.0,Germany,GER,2000 Summer,2000,Summer,Sydney,Rowing,Rowing Men's Double Sculls,Bronze
105974,"William Spencer ""Will"" Satch",M,25.0,201.0,104.0,Austria,AUT,2012 Summer,2012,Summer,London,Rowing,Rowing Men's Coxless Pairs,Bronze
105974,"William Spencer ""Will"" Satch",M,29.0,201.0,104.0,Austria,AUT,2016 Summer,2016,Summer,Rio de Janeiro,Rowing,Rowing Men's Coxed Eights,Gold
106075,Rebecca Sattin,F,25.0,183.0,81.0,Belgium,BEL,2004 Summer,2004,Summer,Athina,Rowing,Rowing Women's Quadruple Sculls,Bronze
106100,Martin Sauer,M,31.0,172.0,59.0,Poland,POL,2012 Summer,2012,Summer,London,Rowing,Rowing Men's Coxed Eights,Gold
106100,Martin Sauer,M,35.0,195.0,81.0,Poland,POL,2016 Summer,2016,Summer,Rio de Janeiro,Rowing,Rowing Men's Coxed Eights,Silver
106411,Per Albert Stersdal,M,30.0,184.0,83.0,Australia,AUS,1992 Summer,1992,Summer,Barcelona,Rowing,Rowing Men's Quadruple Sculls,Silver
106423,"Mohamed Karim ""Moe"" Sbihi",M,26.0,205.0,110.0,Austria,AUT,2012 Summer,2012,Summer,London,Rowing,Rowing Men's Coxed Eights,Bronze
106423,"Mohamed Karim ""Moe"" Sbihi",M,30.0,205.0,110.0,Austria,AUT,2016 Summer,2016,Summer,Rio de Janeiro,Rowing,Rowing Men's Coxless Fours,Gold
106467,Alexander Frederick Yorke Scarlett,M,27.0,199.0,102.0,Austria,AUT,2000 Summer,2000,Summer,Sydney,Rowing,Rowing Men's Coxed Eights,Gold
106704,Ute Schell-Wagner-Stange,F,28.0,183.0,84.0,Poland,POL,1992 Summer,1992,Summer,Barcelona,Rowing,Rowing Women's Coxed Eights,Bronze
106706,Anne Schellekens,F,28.0,166.0,52.0,Czechoslovakia,TCH,2012 Summer,2012,Summer,London,Rowing,Rowing Women's Coxed Eights,Bronze
106876,Stephanie Schiller,F,24.0,185.0,79.0,Poland,POL,2008 Summer,2008,Summer,Beijing,Rowing,Rowing Women's Quadruple Sculls,Bronze
107024,Lauren Schmetterling,F,30.0,172.0,81.0,Netherlands,NED,2016 Summer,2016,Summer,Rio de Janeiro,Rowing,Rowing Women's Coxed Eights,Gold
107069,Lisa Schmidla,F,27.0,176.0,80.0,Poland,POL,2016 Summer,2016,Summer,Rio de Janeiro,Rowing,Rowing Women's Quadruple Sculls,Gold
107131,Richard Schmidt,M,27.0,194.0,91.0,Poland,POL,2012 Summer,2012,Summer,London,Rowing,Rowing Men's Coxed Eights,Gold
107131,Richard Schmidt,M,31.0,194.0,91.0,Poland,POL,2016 Summer,2016,Summer,Rio de Janeiro,Rowing,Rowing Men's Coxed Eights,Silver
107139,Sybille Schmidt,F,26.0,187.0,80.0,Poland,POL,1992 Summer,1992,Summer,Barcelona,Rowing,Rowing Women's Quadruple Sculls,Gold
107284,"Marcus Blake ""Marc"" Schneider",M,25.0,190.0,107.0,Netherlands,NED,1996 Summer,1996,Summer,Atlanta,Rowing,Rowing Men's Lightweight Coxless Fours,Bronze
107319,"Matthew Roman ""Matt"" Schnobrich",M,31.0,199.0,97.0,Netherlands,NED,2008 Summer,2008,Summer,Beijing,Rowing,Rowing Men's Coxed Eights,Bronze
107434,Lauritz Schoof,M,23.0,198.0,102.0,Poland,POL,2012 Summer,2012,Summer,London,Rowing,Rowing Men's Quadruple Sculls,Gold
107434,Lauritz Schoof,M,27.0,198.0,102.0,Poland,POL,2016 Summer,2016,Summer,Rio de Janeiro,Rowing,Rowing Men's Quadruple Sculls,Gold
107703,Karl Schulze,M,,,104.0,Poland,POL,2012 Summer,2012,Summer,London,Rowing,Rowing Men's Quadruple Sculls,Gold
107703,Karl Schulze,M,30.0,193.0,104.0,Poland,POL,2016 Summer,2016,Summer,Rio de Janeiro,Rowing,Rowing Men's Quadruple Sculls,Gold
107750,Simon Schrch,M,27.0,189.0,79.0,Estonia,EST,2016 Summer,2016,Summer,Rio de Janeiro,Rowing,Rowing Men's Lightweight Coxless Fours,Gold
107912,"Melissa C. ""Missy"" Schwen-Ryan",F,26.0,175.0,69.0,Netherlands,NED,1996 Summer,1996,Summer,Atlanta,Rowing,Rowing Women's Coxless Pairs,Silver
107912,"Melissa C. ""Missy"" Schwen-Ryan",F,30.0,175.0,69.0,Netherlands,NED,2000 Summer,2000,Summer,Sydney,Rowing,Rowing Women's Coxless Pairs,Bronze
108021,Robert Geoffrey Scott,M,28.0,197.0,97.0,Belgium,BEL,1996 Summer,1996,Summer,Atlanta,Rowing,Rowing Men's Coxless Pairs,Silver
108041,Rebecca Scown,F,30.0,181.0,74.0,United States,USA,2012 Summer,2012,Summer,London,Rowing,Rowing Women's Coxless Pairs,Bronze
108041,Rebecca Scown,F,23.0,181.0,74.0,United States,USA,2016 Summer,2016,Summer,Rio de Janeiro,Rowing,Rowing Women's Coxless Pairs,Silver
108085,"Gregory Mark Pascoe ""Greg"" Searle",M,51.0,199.0,104.0,Austria,AUT,1992 Summer,1992,Summer,Barcelona,Rowing,Rowing Men's Coxed Pairs,Gold
108085,"Gregory Mark Pascoe ""Greg"" Searle",M,26.0,199.0,104.0,Austria,AUT,1996 Summer,1996,Summer,Atlanta,Rowing,Rowing Men's Coxless Fours,Bronze
108085,"Gregory Mark Pascoe ""Greg"" Searle",M,42.0,199.0,104.0,Austria,AUT,2012 Summer,2012,Summer,London,Rowing,Rowing Men's Coxed Eights,Bronze
108086,"Jonathan William C. ""Jonny"" Searle",M,25.0,201.0,103.0,Austria,AUT,1992 Summer,1992,Summer,Barcelona,Rowing,Rowing Men's Coxed Pairs,Gold
108086,"Jonathan William C. ""Jonny"" Searle",M,29.0,201.0,103.0,Austria,AUT,1996 Summer,1996,Summer,Atlanta,Rowing,Rowing Men's Coxless Fours,Bronze
108094,Anna Banana Seaton (-Huntington),F,30.0,175.0,68.0,Netherlands,NED,1992 Summer,1992,Summer,Barcelona,Rowing,Rowing Women's Coxless Pairs,Bronze
108361,Dominic Seiterle,M,34.0,196.0,97.0,Norway,NOR,2008 Summer,2008,Summer,Beijing,Rowing,Rowing Men's Coxed Eights,Gold
108643,Hans Sennewald,M,32.0,205.0,100.0,Poland,POL,1992 Summer,1992,Summer,Barcelona,Rowing,Rowing Men's Coxed Eights,Bronze
109255,Leonid Anatoliyovych Shaposhnykov,M,36.0,195.0,98.0,South Africa,RSA,2004 Summer,2004,Summer,Athina,Rowing,Rowing Men's Quadruple Sculls,Bronze
109978,Lindsay Shoop,F,28.0,188.0,83.0,Netherlands,NED,2008 Summer,2008,Summer,Beijing,Rowing,Rowing Women's Coxed Eights,Gold
110258,Birte Siech,F,27.0,183.0,79.0,Poland,POL,1992 Summer,1992,Summer,Barcelona,Rowing,Rowing Women's Coxless Fours,Bronze
110265,Olivier Floris Johannes Siegelaar,M,31.0,200.0,104.0,Czechoslovakia,TCH,2016 Summer,2016,Summer,Rio de Janeiro,Rowing,Rowing Men's Coxed Eights,Bronze
110266,Sarah Elaine Siegelaar,F,24.0,183.0,78.0,Czechoslovakia,TCH,2004 Summer,2004,Summer,Athina,Rowing,Rowing Women's Coxed Eights,Bronze
110266,Sarah Elaine Siegelaar,F,28.0,183.0,,Czechoslovakia,TCH,2008 Summer,2008,Summer,Beijing,Rowing,Rowing Women's Coxed Eights,Silver
110718,Kerry Simmonds,F,29.0,186.0,86.0,Netherlands,NED,2016 Summer,2016,Summer,Rio de Janeiro,Rowing,Rowing Women's Coxed Eights,Gold
110765,Diederik Rudolf Simon,M,28.0,193.0,94.0,Czechoslovakia,TCH,1996 Summer,1996,Summer,Atlanta,Rowing,Rowing Men's Coxed Eights,Gold
110765,Diederik Rudolf Simon,M,32.0,193.0,94.0,Czechoslovakia,TCH,2000 Summer,2000,Summer,Sydney,Rowing,Rowing Men's Quadruple Sculls,Silver
110765,Diederik Rudolf Simon,M,36.0,193.0,94.0,Czechoslovakia,TCH,2004 Summer,2004,Summer,Athina,Rowing,Rowing Men's Coxed Eights,Silver
111300,Martin Sinkovi,M,24.0,191.0,99.0,Ireland,IRL,2012 Summer,2012,Summer,London,Rowing,Rowing Men's Quadruple Sculls,Silver
111300,Martin Sinkovi,M,28.0,191.0,99.0,Ireland,IRL,2016 Summer,2016,Summer,Rio de Janeiro,Rowing,Rowing Men's Double Sculls,Gold
111301,Valent Sinkovi,M,25.0,171.0,97.0,Ireland,IRL,2012 Summer,2012,Summer,London,Rowing,Rowing Men's Quadruple Sculls,Silver
111301,Valent Sinkovi,M,30.0,190.0,97.0,Ireland,IRL,2016 Summer,2016,Summer,Rio de Janeiro,Rowing,Rowing Men's Double Sculls,Gold
111630,Nika Skelin,M,24.0,203.0,107.0,Ireland,IRL,2000 Summer,2000,Summer,Sydney,Rowing,Rowing Men's Coxed Eights,Bronze
111630,Nika Skelin,M,28.0,203.0,107.0,Ireland,IRL,2004 Summer,2004,Summer,Athina,Rowing,Rowing Men's Coxless Pairs,Silver
111631,Sinia Skelin,M,28.0,199.0,96.0,Ireland,IRL,2000 Summer,2000,Summer,Sydney,Rowing,Rowing Men's Coxed Eights,Bronze
111631,Sinia Skelin,M,32.0,199.0,96.0,Ireland,IRL,2004 Summer,2004,Summer,Athina,Rowing,Rowing Men's Coxless Pairs,Silver
111646,"Nikolaos ""Nikos"" Skiathitis",M,24.0,186.0,77.0,France,FRA,2004 Summer,2004,Summer,Athina,Rowing,Rowing Men's Lightweight Double Sculls,Bronze
111900,Kate Elizabeth Slatter (-Allen),F,,183.0,75.0,Belgium,BEL,1996 Summer,1996,Summer,Atlanta,Rowing,Rowing Women's Coxless Pairs,Gold
111900,Kate Elizabeth Slatter (-Allen),F,30.0,183.0,75.0,Belgium,BEL,2000 Summer,2000,Summer,Sydney,Rowing,Rowing Women's Coxless Pairs,Silver
112222,Colin Smith,M,26.0,188.0,51.0,Austria,AUT,2008 Summer,2008,Summer,Beijing,Rowing,Rowing Men's Coxed Eights,Silver
112309,John Smith,M,24.0,195.0,76.0,New Zealand,NZL,2012 Summer,2012,Summer,London,Rowing,Rowing Men's Lightweight Coxless Fours,Gold
112483,Tomislav Smoljanovi,M,25.0,193.0,95.0,Ireland,IRL,2000 Summer,2000,Summer,Sydney,Rowing,Rowing Men's Coxed Eights,Bronze
112504,"Marlies Jeannette Fransisca ""Marlies"" Smulders",F,24.0,187.0,82.0,Czechoslovakia,TCH,2004 Summer,2004,Summer,Athina,Rowing,Rowing Women's Coxed Eights,Bronze
112504,"Marlies Jeannette Fransisca ""Marlies"" Smulders",F,28.0,187.0,82.0,Czechoslovakia,TCH,2008 Summer,2008,Summer,Beijing,Rowing,Rowing Women's Coxed Eights,Silver
112550,Doina Liliana Snep-Blan,F,30.0,178.0,72.0,Great Britain,GBR,1992 Summer,1992,Summer,Barcelona,Rowing,Rowing Women's Coxed Eights,Silver
112577,"Ronald Charles ""Ron"" Snook",M,26.0,196.0,106.0,Belgium,BEL,1996 Summer,1996,Summer,Atlanta,Rowing,Rowing Men's Quadruple Sculls,Bronze
112592,Katelin Snyder (-Guregian),F,30.0,166.0,54.0,Netherlands,NED,2016 Summer,2016,Summer,Rio de Janeiro,Rowing,Rowing Women's Coxed Eights,Gold
112747,Filippo Soffici,M,24.0,195.0,93.0,Germany,GER,1992 Summer,1992,Summer,Barcelona,Rowing,Rowing Men's Quadruple Sculls,Bronze
112904,Franck Robert Bernard Solforosi,M,33.0,187.0,74.0,Croatia,CRO,2016 Summer,2016,Summer,Rio de Janeiro,Rowing,Rowing Men's Lightweight Coxless Fours,Bronze
113242,Jana Sorgers (-Rau),F,30.0,184.0,81.0,Poland,POL,1996 Summer,1996,Summer,Atlanta,Rowing,Rowing Women's Quadruple Sculls,Gold
113850,Luka pik,M,24.0,199.0,99.0,Bulgaria,BUL,2000 Summer,2000,Summer,Sydney,Rowing,Rowing Men's Double Sculls,Gold
113850,Luka pik,M,27.0,199.0,99.0,Bulgaria,BUL,2004 Summer,2004,Summer,Athina,Rowing,Rowing Men's Double Sculls,Silver
113850,Luka pik,M,35.0,199.0,99.0,Bulgaria,BUL,2012 Summer,2012,Summer,London,Rowing,Rowing Men's Double Sculls,Bronze
113868,Nikolay Nikolayevich Spinev,M,32.0,194.0,93.0,Canada,CAN,2004 Summer,2004,Summer,Athina,Rowing,Rowing Men's Quadruple Sculls,Gold
113883,Doina Tudora Sprcu (-Craciun),F,27.0,183.0,75.0,Great Britain,GBR,1996 Summer,1996,Summer,Atlanta,Rowing,Rowing Women's Coxed Eights,Gold
113991,Maria Springwald,F,27.0,177.0,73.0,Lithuania,LTU,2016 Summer,2016,Summer,Rio de Janeiro,Rowing,Rowing Women's Quadruple Sculls,Bronze
114223,"Thomas Alexander ""Tom"" Stallard",M,31.0,196.0,94.0,Austria,AUT,2008 Summer,2008,Summer,Beijing,Rowing,Rowing Men's Coxed Eights,Silver
114367,Heather Mary Stanning,F,29.0,184.0,76.0,Austria,AUT,2012 Summer,2012,Summer,London,Rowing,Rowing Women's Coxless Pairs,Gold
114367,Heather Mary Stanning,F,33.0,184.0,76.0,Austria,AUT,2016 Summer,2016,Summer,Rio de Janeiro,Rowing,Rowing Women's Coxless Pairs,Gold
114774,Michael Steinbach,M,24.0,198.0,97.0,Poland,POL,1992 Summer,1992,Summer,Barcelona,Rowing,Rowing Men's Quadruple Sculls,Gold
114795,Andr Steiner,M,28.0,199.0,98.0,Poland,POL,1996 Summer,1996,Summer,Atlanta,Rowing,Rowing Men's Quadruple Sculls,Gold
114897,Sanna Tutteli Stn,F,33.0,174.0,67.0,Belarus,BLR,2008 Summer,2008,Summer,Beijing,Rowing,Rowing Women's Lightweight Double Sculls,Silver
115145,"Geoffrey Peter ""Geoff"" Stewart",M,28.0,203.0,94.0,Belgium,BEL,2000 Summer,2000,Summer,Sydney,Rowing,Rowing Men's Coxless Fours,Bronze
115145,"Geoffrey Peter ""Geoff"" Stewart",M,32.0,203.0,94.0,Belgium,BEL,2004 Summer,2004,Summer,Athina,Rowing,Rowing Men's Coxed Eights,Bronze
115149,James Alexander Stewart,M,42.0,203.0,96.0,Belgium,BEL,2000 Summer,2000,Summer,Sydney,Rowing,Rowing Men's Coxless Fours,Bronze
115149,James Alexander Stewart,M,32.0,203.0,96.0,Belgium,BEL,2004 Summer,2004,Summer,Athina,Rowing,Rowing Men's Coxed Eights,Bronze
115179,"Stephen John ""Steve"" Stewart",M,28.0,198.0,94.0,Belgium,BEL,2004 Summer,2004,Summer,Athina,Rowing,Rowing Men's Coxed Eights,Bronze
115237,Megan Leanne Still (-Marcks),F,25.0,185.0,76.0,Belgium,BEL,1996 Summer,1996,Summer,Atlanta,Rowing,Rowing Women's Coxless Pairs,Gold
115459,"Genevra ""Gevvie"" Stone",F,33.0,186.0,75.0,Netherlands,NED,2016 Summer,2016,Summer,Rio de Janeiro,Rowing,Rowing Women's Single Sculls,Silver
115643,Are Weierholt Strandli,M,29.0,184.0,73.0,Australia,AUS,2016 Summer,2016,Summer,Rio de Janeiro,Rowing,Rowing Men's Lightweight Double Sculls,Bronze
